date,total_orders,new_orders,new_customers,total_revenue,gross_profit,COGS,tactic,state,campaign,impression,clicks,spend,attributed_revenue,channel,ROAS,CPM,CPC,CTR
2025-06-02,3118,1242,1205,307232.77,148210.99,159021.78,Spark Ads,CA,TikTok - Spark Ads - C05,208953,2618,1934.15,5142.51,TikTok,265.8795853475687,9.256387800127303,0.7387891520244462,1.2529133345776322
2025-06-02,3118,1242,1205,307232.77,148210.99,159021.78,Retargeting,CA,TikTok - Spark Ads - C06,140179,2069,611.96,2007.53,TikTok,328.0492189031963,4.365561175354369,0.2957757370710488,1.4759700097732187
2025-06-02,3118,1242,1205,307232.77,148210.99,159021.78,Retargeting,CA,TikTok - Retargeting - C07,161398,2388,941.47,3005.72,TikTok,319.25818135468995,5.8332197424999075,0.394250418760469,1.4795722375741953
2025-06-02,3118,1242,1205,307232.77,148210.99,159021.78,Retargeting,CA,TikTok - Spark Ads - C08,191779,3238,1865.34,5340.38,TikTok,286.29525984539015,9.726508116112818,0.5760778258184064,1.6884017541023781
2025-06-02,3118,1242,1205,307232.77,148210.99,159021.78,Retargeting,CA,TikTok - Spark Ads - C09,123680,2087,840.23,2679.73,TikTok,318.928150625424,6.79358020698577,0.4026018207954001,1.6874191461837
2025-06-02,3118,1242,1205,307232.77,148210.99,159021.78,Retargeting,CA,TikTok - Retargeting - C10,189566,3026,1835.89,5283.0,TikTok,287.76233870220983,9.68470084297817,0.6067052214144085,1.5962778135319624
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Asc,NY,Facebook - ASC - C01,136907,2189,1204.86,3460.55,Facebook,287.21594210115705,8.800572651507956,0.550415714938328,1.5988956006632238
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Prospecting,NY,Facebook - Prospecting - C02,150918,1935,1514.71,3730.26,Facebook,246.26892276409347,10.03664241508634,0.7827958656330749,1.2821532222796486
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Prospecting,NY,Facebook - Prospecting - C03,182790,2375,1716.68,4221.97,Facebook,245.93808980124425,9.391542206904097,0.7228126315789474,1.299305213633131
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Asc,CA,Facebook - Prospecting - C04,120603,1639,1283.19,3639.41,Facebook,283.622066880197,10.639785079973135,0.7829103111653447,1.3590043365422089
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Prospecting,NY,Facebook - ASC - C05,155466,1826,1439.3,3249.56,Facebook,225.77363996387132,9.257972804343071,0.7882256297918948,1.174533338479153
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Asc,NY,Facebook - ASC - C06,249325,4009,2904.24,9737.03,Facebook,335.2694680880369,11.648410708914067,0.7244300324270391,1.6079414418931115
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Asc,NY,Facebook - ASC - C07,192064,2675,1741.88,4195.07,Facebook,240.8357636576572,9.069268577140953,0.651170093457944,1.3927649116961012
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Asc,CA,Facebook - Prospecting - C08,292176,4504,2973.13,9193.42,Facebook,309.21688590811704,10.175818684628444,0.6601087921847247,1.5415366080718471
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Prospecting,CA,Facebook - Prospecting - C09,134058,1726,1526.4,3303.74,Facebook,216.4399895178197,11.386116457055902,0.8843568945538819,1.2875024243238002
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Prospecting,CA,Facebook - ASC - C10,148707,1712,1883.57,4584.65,Facebook,243.40215654316006,12.666316985750502,1.100216121495327,1.1512571701399397
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Non-Branded Search,CA,Google - Display - C01,274751,12731,2957.68,8746.0,Google,295.7047415541911,10.764947170346968,0.23232110596182545,4.633650105004167
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Non-Branded Search,NY,Google - Non-Branded Search - C02,156376,6536,1052.76,2814.33,Google,267.3287358942209,6.73223512559472,0.16107099143206854,4.179669514503504
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Non-Branded Search,CA,Google - Non-Branded Search - C03,287813,13492,1928.37,6241.83,Google,323.68425146626424,6.700079565551243,0.1429269196560925,4.687766014738736
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Non-Branded Search,NY,Google - Non-Branded Search - C04,161945,8005,745.02,2197.9,Google,295.0122144371963,4.600450770323258,0.09306933166770769,4.943036215999259
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Non-Branded Search,CA,Google - Non-Branded Search - C05,158272,6782,818.81,2536.4,Google,309.7666125230518,5.173435604528912,0.12073282217634915,4.285028305701577
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Display,CA,Google - Non-Branded Search - C06,191132,720,2057.5,2785.2,Google,135.3681652490887,10.76481175313396,2.857638888888889,0.3767030115312977
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Non-Branded Search,CA,Google - Display - C07,154165,7466,1102.77,3418.03,Google,309.94949082764316,7.15318003437875,0.1477055987141709,4.842863166088282
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Non-Branded Search,CA,Google - Display - C08,123033,6085,631.42,2050.8,Google,324.7917392543791,5.1321190249770385,0.10376663927691043,4.945827542204124
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Non-Branded Search,CA,Google - Display - C09,419810,19671,3597.1,13582.96,Google,377.60862917350084,8.56839999047188,0.1828630979614661,4.685691145994617
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Non-Branded Search,NY,Google - Non-Branded Search - C10,303097,13593,2012.17,7020.78,Google,348.9158470705755,6.638699822169141,0.14802986831457368,4.484702916887993
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Retargeting,CA,TikTok - Retargeting - C01,161747,2554,1771.0,4633.6,TikTok,261.6374929418408,10.949198439538291,0.6934220830070478,1.5790091933698926
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Retargeting,CA,TikTok - Retargeting - C02,111064,1765,547.13,1697.17,TikTok,310.1950176374902,4.92625873370309,0.30998866855524077,1.5891738096953107
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Spark Ads,CA,TikTok - Retargeting - C03,117637,1390,731.19,1787.66,TikTok,244.48638520767517,6.21564643777043,0.5260359712230216,1.181601026887799
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Spark Ads,CA,TikTok - Spark Ads - C04,168533,2389,1455.89,3015.03,TikTok,207.09188194163022,8.638604902304,0.6094139807450817,1.4175265378293866
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Spark Ads,CA,TikTok - Spark Ads - C05,525575,7248,3429.36,7829.41,TikTok,228.30528145193273,6.524967892308425,0.47314569536423845,1.3790610283974694
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Retargeting,CA,TikTok - Spark Ads - C06,138669,2278,1432.61,4387.25,TikTok,306.2417545598593,10.331148273947313,0.6288893766461808,1.6427608189285274
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Retargeting,CA,TikTok - Retargeting - C07,131103,2038,1094.16,3154.5,TikTok,288.3033559991226,8.345804443834238,0.5368792934249265,1.5545029480637362
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Retargeting,CA,TikTok - Spark Ads - C08,74147,1176,525.42,1443.26,TikTok,274.68691713296033,7.086193642359096,0.44678571428571423,1.586038545052396
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Retargeting,CA,TikTok - Spark Ads - C09,253930,3749,2735.8,8060.2,TikTok,294.61948972878133,10.77383530894341,0.7297412643371566,1.4763911314141693
2025-06-03,3281,1413,1428,347768.64,210208.71,137559.93,Retargeting,CA,TikTok - Retargeting - C10,216695,3734,2418.52,7967.62,TikTok,329.4419727767395,11.160940492397149,0.6477021960364221,1.7231592791711852
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Asc,NY,Facebook - ASC - C01,168633,2278,2535.25,6341.69,Facebook,250.14061729612465,15.034127365343675,1.112928007023705,1.350862523942526
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Prospecting,NY,Facebook - Prospecting - C02,216997,2465,1300.35,3177.86,Facebook,244.3849732764256,5.992479158698046,0.527525354969574,1.1359604049825573
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Prospecting,NY,Facebook - Prospecting - C03,130749,1430,1590.98,4146.03,Facebook,260.59598486467456,12.168200139198007,1.1125734265734266,1.093698613373716
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Asc,CA,Facebook - Prospecting - C04,327220,4686,1870.24,4746.81,Facebook,253.80753272307302,5.715543059715176,0.3991122492530943,1.4320640547643788
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Prospecting,NY,Facebook - ASC - C05,138243,1753,1674.64,4497.26,Facebook,268.5508527205847,12.113741744609131,0.9552994865944097,1.268056972143255
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Asc,NY,Facebook - ASC - C06,206832,2860,1948.07,4987.45,Facebook,256.02006088076917,9.418610273071865,0.6811433566433566,1.3827647559371858
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Asc,NY,Facebook - ASC - C07,128394,2057,1627.57,4586.05,Facebook,281.7728269751839,12.676371169992366,0.7912348079727759,1.6020997865943891
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Asc,CA,Facebook - Prospecting - C08,246163,4006,2042.97,5752.58,Facebook,281.57926939700536,8.299256996380446,0.5099775336994509,1.627376981918485
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Prospecting,CA,Facebook - Prospecting - C09,297374,3725,3717.38,8950.23,Facebook,240.7671532100565,12.500689367597706,0.9979543624161075,1.2526313665619726
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Prospecting,CA,Facebook - ASC - C10,216804,2473,2387.3,6428.36,Facebook,269.2732375486952,11.011328204276674,0.9653457339264052,1.1406616114093837
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Non-Branded Search,CA,Google - Display - C01,115625,4777,696.53,2544.21,Google,365.2692633483124,6.024043243243243,0.14580908519991626,4.131459459459459
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Non-Branded Search,NY,Google - Non-Branded Search - C02,189638,8535,736.95,2498.68,Google,339.05692380758524,3.886088231261667,0.0863444639718805,4.50068024341113
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Non-Branded Search,CA,Google - Non-Branded Search - C03,253442,12066,1252.74,4530.61,Google,361.6560499385347,4.942906069238721,0.10382396817503729,4.760852581655763
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Non-Branded Search,NY,Google - Non-Branded Search - C04,254529,11844,1471.59,4989.6,Google,339.0618310806679,5.781620169018068,0.12424772036474163,4.65330080265903
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Non-Branded Search,CA,Google - Non-Branded Search - C05,299967,13611,2127.09,7726.87,Google,363.2601347380693,7.091080018802069,0.15627727573286312,4.537499124903739
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Display,CA,Google - Non-Branded Search - C06,183602,784,766.05,1209.12,Google,157.83826121010378,4.172340170586376,0.9771045918367346,0.4270105990130827
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Non-Branded Search,CA,Google - Display - C07,230326,10298,1350.04,4373.15,Google,323.92743918698704,5.861431188836693,0.13109730044668869,4.471054071186058
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Non-Branded Search,CA,Google - Display - C08,302398,14869,857.47,2281.08,Google,266.02446732830305,2.835567695553542,0.05766830318111507,4.917029874536207
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Non-Branded Search,CA,Google - Display - C09,212051,10298,954.01,3259.49,Google,341.6620370855651,4.498964871658233,0.09264031850844824,4.856378889984013
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Non-Branded Search,NY,Google - Non-Branded Search - C10,265400,12174,2131.77,7153.3,Google,335.5568377451601,8.032290881688018,0.1751084277969443,4.5870384325546345
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Retargeting,CA,TikTok - Retargeting - C01,186313,3183,1579.44,4051.2,TikTok,256.49597325634403,8.477347259718861,0.4962111215834119,1.7084154084792795
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Retargeting,CA,TikTok - Retargeting - C02,127163,2035,1012.36,3059.51,TikTok,302.21561499861707,7.961120766260627,0.49747420147420146,1.600308265769131
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Spark Ads,CA,TikTok - Retargeting - C03,208498,2727,2378.57,5524.87,TikTok,232.2769563224963,11.40811902272444,0.8722295562889623,1.3079262151195694
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Spark Ads,CA,TikTok - Spark Ads - C04,117159,1579,1393.28,3986.25,TikTok,286.1054490124024,11.892214853318993,0.8823812539582013,1.3477411039698188
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Spark Ads,CA,TikTok - Spark Ads - C05,67975,868,315.56,848.27,TikTok,268.8141716313855,4.642294961382861,0.3635483870967742,1.2769400514895182
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Retargeting,CA,TikTok - Spark Ads - C06,201737,3522,1595.05,5245.47,TikTok,328.85928340804367,7.906581341052954,0.45288188529244744,1.745837402162221
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Retargeting,CA,TikTok - Retargeting - C07,246206,4280,2178.55,6155.2,TikTok,282.53654953983147,8.848484602324882,0.5090070093457945,1.7383816803814691
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Retargeting,CA,TikTok - Spark Ads - C08,205400,3019,1657.06,5059.94,TikTok,305.3564747202877,8.067478091528725,0.5488771116263663,1.469814995131451
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Retargeting,CA,TikTok - Spark Ads - C09,171767,2761,900.02,2887.36,TikTok,320.81064865225215,5.239772482490816,0.3259760956175299,1.6074100380166156
2025-06-04,3178,1486,1395,326038.67,187910.1,138128.57,Retargeting,CA,TikTok - Retargeting - C10,147225,2479,776.09,2196.22,TikTok,282.985220786249,5.271455255561216,0.3130657523194837,1.683817286466293
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Asc,NY,Facebook - ASC - C01,269120,4427,2197.12,6647.5,Facebook,302.55516312263325,8.164090368608798,0.49629997741133947,1.6449910820451843
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Prospecting,NY,Facebook - Prospecting - C02,279706,3530,3024.43,7335.99,Facebook,242.55777121639449,10.81288924799611,0.8567790368271955,1.262039427112754
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Prospecting,NY,Facebook - Prospecting - C03,89736,1017,1049.94,2557.92,Facebook,243.62535002000115,11.70032094142819,1.0323893805309734,1.1333244182936615
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Asc,CA,Facebook - Prospecting - C04,148634,2083,990.29,2515.52,Facebook,254.01851982752527,6.662607478773362,0.4754152664426308,1.4014290135500624
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Prospecting,NY,Facebook - ASC - C05,145056,1863,1398.27,3322.26,Facebook,237.59788881975587,9.639518530774321,0.7505475040257649,1.2843315684976837
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Asc,NY,Facebook - ASC - C06,108293,1765,970.74,2808.21,Facebook,289.28549354100994,8.96401429455274,0.5499943342776205,1.6298375702954022
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Asc,NY,Facebook - ASC - C07,174466,2689,1730.55,5298.85,Facebook,306.1945624223513,9.919124643196955,0.6435663815544812,1.5412745176710647
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Asc,CA,Facebook - Prospecting - C08,246015,3965,3064.95,7118.4,Facebook,232.25174962071156,12.458386683738794,0.7730012610340479,1.6116903440847103
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Prospecting,CA,Facebook - Prospecting - C09,189732,2313,2862.84,6466.6,Facebook,225.88059409537382,15.088862184555056,1.2377172503242542,1.2190879767250649
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Prospecting,CA,Facebook - ASC - C10,178113,2197,2588.68,7144.4,Facebook,275.9862169136394,14.533919478084135,1.1782794720072827,1.2334866068170207
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Non-Branded Search,CA,Google - Display - C01,154640,6560,876.86,2924.64,Google,333.5355701024108,5.670331091567512,0.13366768292682926,4.242110708742887
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Non-Branded Search,NY,Google - Non-Branded Search - C02,271783,12564,1839.84,5580.94,Google,303.33833376815375,6.769518328960973,0.14643744030563513,4.62280569424872
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Non-Branded Search,CA,Google - Non-Branded Search - C03,191048,7898,1924.83,5344.26,Google,277.64841570424403,10.075112013734767,0.24371106609268167,4.134039613081529
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Non-Branded Search,NY,Google - Non-Branded Search - C04,190912,8570,976.95,2763.02,Google,282.82102461743176,5.117279165269863,0.11399649941656943,4.488979215554811
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Non-Branded Search,CA,Google - Non-Branded Search - C05,194856,7940,647.75,1787.7,Google,275.98610575067545,3.324249702344295,0.08158060453400504,4.074803957794474
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Display,CA,Google - Non-Branded Search - C06,105164,386,622.59,974.11,Google,156.4609132816139,5.920181811266213,1.6129274611398965,0.3670457571031912
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Non-Branded Search,CA,Google - Display - C07,195997,8131,959.17,2626.39,Google,273.81903103725097,4.893799394888697,0.11796458000245971,4.148532885707434
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Non-Branded Search,CA,Google - Display - C08,400172,17941,2506.46,9315.17,Google,371.64646553306255,6.263456713613147,0.1397057020232986,4.48332217146627
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Non-Branded Search,CA,Google - Display - C09,165456,8187,1237.69,3995.41,Google,322.81185110972854,7.480478193598298,0.15117747648711372,4.9481433130258194
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Non-Branded Search,NY,Google - Non-Branded Search - C10,190259,8217,1655.03,5274.03,Google,318.6667311166565,8.698826336730457,0.2014153584033102,4.318849568220163
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Retargeting,CA,TikTok - Retargeting - C01,191670,3195,1426.79,3631.85,TikTok,254.54692000925152,7.443992278395158,0.4465696400625978,1.6669275316951009
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Retargeting,CA,TikTok - Retargeting - C02,163970,2481,1830.04,6167.08,TikTok,336.99154116849905,11.160822101603951,0.7376219266424828,1.5130816612795024
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Spark Ads,CA,TikTok - Retargeting - C03,50914,621,466.56,1096.5,TikTok,235.01800411522632,9.163687787249087,0.751304347826087,1.219703814275052
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Spark Ads,CA,TikTok - Spark Ads - C04,127678,1565,687.94,1794.74,TikTok,260.8861237898654,5.388085652970755,0.4395782747603834,1.2257397515625246
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Spark Ads,CA,TikTok - Spark Ads - C05,116070,1642,965.98,2071.98,TikTok,214.49512412265267,8.32239166020505,0.5882947624847746,1.4146635650900319
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Retargeting,CA,TikTok - Spark Ads - C06,145200,2317,567.12,1662.16,TikTok,293.0878826350684,3.9057851239669423,0.2447647820457488,1.5957300275482094
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Retargeting,CA,TikTok - Retargeting - C07,164191,2462,1203.02,3681.49,TikTok,306.02068128543164,7.32695458338155,0.4886352558895207,1.499473174534536
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Retargeting,CA,TikTok - Spark Ads - C08,141853,2145,1292.56,3684.51,TikTok,285.05523921520086,9.111968023235322,0.6025920745920745,1.5121287530048713
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Retargeting,CA,TikTok - Spark Ads - C09,392582,6117,4370.52,13175.64,TikTok,301.4661870898657,11.132756978159977,0.7144874938695439,1.5581458141229094
2025-06-05,3256,1347,1363,264534.4,140613.06,123921.34,Retargeting,CA,TikTok - Retargeting - C10,138645,2126,1448.03,4464.16,TikTok,308.2919552771697,10.444155937826823,0.6811053621825024,1.533412672653179
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Asc,NY,Facebook - ASC - C01,199471,3130,1483.14,4831.43,Facebook,325.75684021737663,7.43536654451023,0.47384664536741217,1.569150402815447
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Prospecting,NY,Facebook - Prospecting - C02,145510,1832,1874.03,4503.86,Facebook,240.3301974888342,12.879046113669164,1.0229421397379912,1.259019998625524
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Prospecting,NY,Facebook - Prospecting - C03,199543,2269,2174.42,4686.96,Facebook,215.54989376477405,10.896999644186966,0.9583164389598943,1.1370982695459124
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Asc,CA,Facebook - Prospecting - C04,174132,2376,2045.26,5006.29,Facebook,244.7752364002621,11.745457469046471,0.8607996632996633,1.3644821170146786
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Prospecting,NY,Facebook - ASC - C05,120747,1417,1323.31,3665.96,Facebook,277.02956979090317,10.959361309183663,0.9338814396612561,1.1735281207814687
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Asc,NY,Facebook - ASC - C06,195389,2863,1407.7,3665.91,Facebook,260.41841301413655,7.204602101448905,0.4916870415647922,1.4652820783155653
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Asc,NY,Facebook - ASC - C07,222228,3400,1699.18,4345.24,Facebook,255.72570298614625,7.646111201108772,0.4997588235294118,1.529960221034253
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Asc,CA,Facebook - Prospecting - C08,314809,4349,4171.31,10367.15,Facebook,248.5346330049792,13.250288270030401,0.959142331570476,1.3814725754346286
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Prospecting,CA,Facebook - Prospecting - C09,299396,3360,3677.26,10130.48,Facebook,275.489902808069,12.282261620061725,1.0944226190476192,1.122259482424615
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Prospecting,CA,Facebook - ASC - C10,234910,2676,3168.17,8487.64,Facebook,267.90355315529155,13.48673960240092,1.1839200298953663,1.13915967817462
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Non-Branded Search,CA,Google - Display - C01,230938,10020,1279.25,3372.14,Google,263.6028923197186,5.539365543998822,0.12766966067864272,4.338826871281469
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Non-Branded Search,NY,Google - Non-Branded Search - C02,194497,8922,683.32,2220.15,Google,324.90633963589534,3.5132675568260696,0.07658820892176643,4.587217283557073
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Non-Branded Search,CA,Google - Non-Branded Search - C03,260124,12536,2519.29,8142.27,Google,323.19701185651513,9.684957943134812,0.20096442246330568,4.819240054743122
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Non-Branded Search,NY,Google - Non-Branded Search - C04,291050,12508,2978.54,9853.43,Google,330.814090124692,10.233774265590105,0.23813079629037415,4.297543377426559
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Non-Branded Search,CA,Google - Non-Branded Search - C05,323522,13348,1779.07,5218.98,Google,293.35439302556955,5.499069615049363,0.13328363799820198,4.125839973788491
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Display,CA,Google - Non-Branded Search - C06,250606,929,2042.06,3090.09,Google,151.3221942548211,8.148488064930609,2.1981270182992465,0.3707014197585054
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Non-Branded Search,CA,Google - Display - C07,156240,6674,1050.65,3086.58,Google,293.7781373435492,6.724590373783923,0.15742433323344324,4.27163338453661
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Non-Branded Search,CA,Google - Display - C08,177978,7430,531.52,1593.7,Google,299.8381998795906,2.986436525862747,0.07153701211305517,4.174673274224904
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Non-Branded Search,CA,Google - Display - C09,261100,12011,1037.28,2808.48,Google,270.75428042572884,3.9727307545001915,0.0863608359004246,4.600153198008426
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Non-Branded Search,NY,Google - Non-Branded Search - C10,243496,10059,2125.66,7025.2,Google,330.49499920024846,8.729753260833853,0.2113192166219306,4.1310740217498445
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Retargeting,CA,TikTok - Retargeting - C01,165379,2447,1316.57,4378.71,TikTok,332.5846707732973,7.960926115165771,0.5380343277482632,1.4796316340043172
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Retargeting,CA,TikTok - Retargeting - C02,123657,1995,669.66,1825.98,TikTok,272.6726995788908,5.41546374244887,0.3356691729323308,1.6133336568087533
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Spark Ads,CA,TikTok - Retargeting - C03,186679,2406,1600.29,3640.18,TikTok,227.47002105868313,8.57241575110216,0.6651246882793017,1.2888434157028912
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Spark Ads,CA,TikTok - Spark Ads - C04,225995,2938,1125.97,3131.37,TikTok,278.10421236800266,4.982278368990465,0.38324370319945544,1.3000287616982675
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Spark Ads,CA,TikTok - Spark Ads - C05,140830,1955,1553.96,4362.06,TikTok,280.70606708023377,11.034296669743663,0.7948644501278772,1.388198537243485
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Retargeting,CA,TikTok - Spark Ads - C06,152432,2606,1593.23,3983.54,TikTok,250.02918599323385,10.45207043140548,0.6113699155794321,1.7096147790490186
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Retargeting,CA,TikTok - Retargeting - C07,108084,1661,1165.8,3463.13,TikTok,297.06038771658945,10.786055290329744,0.7018663455749549,1.5367676991969208
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Retargeting,CA,TikTok - Spark Ads - C08,131060,2245,1065.77,3670.88,TikTok,344.4345402854275,8.131924309476576,0.4747305122494432,1.7129558980619564
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Retargeting,CA,TikTok - Spark Ads - C09,136118,2313,1537.49,5054.09,TikTok,328.7234388516348,11.295273218824843,0.6647168179853005,1.699260935364904
2025-06-06,2941,1080,1016,294622.51,150806.04,143816.47,Retargeting,CA,TikTok - Retargeting - C10,93402,1543,1121.1,3144.42,TikTok,280.4763179020605,12.00295496884435,0.7265716137394685,1.651998886533479
2025-06-07,3588,1642,1592,312361.94,183159.55,129202.39,Asc,NY,Facebook - ASC - C01,199427,2815,1933.81,4657.49,Facebook,240.84527435477113,9.696831422024099,0.6869662522202487,1.411544073771355
2025-06-07,3588,1642,1592,312361.94,183159.55,129202.39,Prospecting,NY,Facebook - Prospecting - C02,263274,3065,1865.18,3750.58,Facebook,201.0840776761492,7.084558292881182,0.608541598694943,1.1641863609775367
2025-06-07,3588,1642,1592,312361.94,183159.55,129202.39,Prospecting,NY,Facebook - Prospecting - C03,202376,2615,1315.49,2893.17,Facebook,219.93097629020366,6.500227299679804,0.5030554493307839,1.2921492667114678
