date,channel,impression,clicks,spend,attributed revenue,CTR,CPC,CPM,ROAS,orders,new_orders,new customers,total_revenue,gross_profit,COGS,CAC,Gross Margin
2025-06-29,Facebook,2089409,28595,19311.25,52999.55,0.013685688153922952,0.6753365973072215,9.242446069678076,2.7444909055602307,2434,939,935,262293.26,154577.22,107716.04,20.65374331550802,0.5893297448817404
2025-06-29,Google,1892155,80572,13332.76,41043.03,0.04258213518448541,0.16547634413940326,7.046336055978501,3.0783596194636367,2434,939,935,262293.26,154577.22,107716.04,14.259636363636364,0.5893297448817404
2025-06-29,TikTok,1367842,20542,9595.75,26933.43,0.015017816385225778,0.4671283224612988,7.015247375062324,2.8068082223901207,2434,939,935,262293.26,154577.22,107716.04,10.262834224598931,0.5893297448817404
2025-06-30,Facebook,1882478,25296,21399.47,55432.32,0.01343760723896906,0.8459626027830488,11.367713195054604,2.5903594808656476,3922,1709,1645,294637.56,153617.64,141019.92,13.008796352583587,0.5213783334344746
2025-06-30,Google,1753437,71689,11968.99,37155.42,0.040884845021520594,0.16695713428838455,6.826016560617804,3.104307046793422,3922,1709,1645,294637.56,153617.64,141019.92,7.275981762917933,0.5213783334344746
2025-06-30,TikTok,1598160,24422,13590.65,41092.24,0.015281323522050357,0.5564920972893292,8.503935776142564,3.0235669375636927,3922,1709,1645,294637.56,153617.64,141019.92,8.261793313069909,0.5213783334344746
2025-07-01,Facebook,1741212,24606,18374.68,49475.450000000004,0.014131535964603965,0.7467560757538811,10.552810341302495,2.692588387933831,2691,1280,1253,260678.58,151234.85,109443.73,14.664549082202713,0.5801583313826553
2025-07-01,Google,1957760,82638,11998.06,37314.96,0.04221048545276234,0.1451881700912413,6.128463141549526,3.1100827967188027,2691,1280,1253,260678.58,151234.85,109443.73,9.575466879489225,0.5801583313826553
2025-07-01,TikTok,1438124,21571,11725.470000000001,33575.58,0.014999401998714993,0.5435756339529925,8.153309450367285,2.8634741293952395,2691,1280,1253,260678.58,151234.85,109443.73,9.357916999201917,0.5801583313826553
2025-07-02,Facebook,2129652,28422,19072.62,49851.64,0.013345842419324848,0.6710512982900569,8.955744882262454,2.6137803825588724,2185,1010,936,221373.06,110298.83,111074.23,20.376730769230768,0.49824865771833304
2025-07-02,Google,2079780,88112,12122.24,39133.58,0.04236601948282991,0.13757762847285274,5.828616488282414,3.2282465946887706,2185,1010,936,221373.06,110298.83,111074.23,12.95111111111111,0.49824865771833304
2025-07-02,TikTok,1588600,23083,10500.02,28829.26,0.014530404129422133,0.4548810813152537,6.609605942339167,2.7456385797360383,2185,1010,936,221373.06,110298.83,111074.23,11.217970085470085,0.49824865771833304
2025-07-03,Facebook,1850411,24597,17783.62,42724.24,0.013292722535696124,0.7229995527909907,9.610632448683022,2.4024489951989527,2425,1294,1301,245773.9,143543.71,102230.19,13.669192928516525,0.5840478179334746
2025-07-03,Google,1871950,81819,12713.03,39845.99,0.04370789818104116,0.155379923978538,6.791329896631854,3.1342638222359263,2425,1294,1301,245773.9,143543.71,102230.19,9.77173712528824,0.5840478179334746
2025-07-03,TikTok,1732403,25618,14076.66,39714.45,0.014787552318946573,0.549483175891951,8.125511211883147,2.821297807860671,2425,1294,1301,245773.9,143543.71,102230.19,10.819877017678708,0.5840478179334746
2025-07-04,Facebook,1904949,26231,19510.89,49233.020000000004,0.013769922449367412,0.7438103770348061,10.242211208804015,2.5233610563126545,2863,1528,1508,309074.55,157364.9,151709.65,12.938255968169761,0.5091486827368996
2025-07-04,Google,2074134,79649,17488.64,53698.79,0.038401086911453164,0.21957136938316865,8.431779238949845,3.070495475920369,2863,1528,1508,309074.55,157364.9,151709.65,11.597241379310345,0.5091486827368996
2025-07-04,TikTok,1364363,20440,9890.59,26587.54,0.014981350271152178,0.48388405088062625,7.249236456866684,2.688165215624144,2863,1528,1508,309074.55,157364.9,151709.65,6.558746684350132,0.5091486827368996
2025-07-05,Facebook,1921192,26068,20427.93,53960.49,0.013568659457253622,0.7836400951357987,10.632945587947482,2.6415055269917214,2401,1308,1281,255166.55,156650.22,98516.33,15.946861826697893,0.6139136183798386
2025-07-05,Google,2359451,97430,14788.59,42883.36,0.041293504294007376,0.15178682130760546,6.267809757439337,2.899759882449916,2401,1308,1281,255166.55,156650.22,98516.33,11.544566744730679,0.6139136183798386
2025-07-05,TikTok,1562762,23686,11148.25,32691.0,0.01515649855832174,0.4706683272819387,7.133683823896409,2.9323884914672704,2401,1308,1281,255166.55,156650.22,98516.33,8.702771272443403,0.6139136183798386
2025-07-06,Facebook,2368672,30615,23686.45,61835.55,0.01292496386160684,0.7736877347705373,9.999886012077654,2.6105874877830995,2325,1037,992,250387.78,131988.5,118399.28,23.877469758064517,0.5271363482674754
2025-07-06,Google,1810593,74081,11757.08,35238.229999999996,0.040915324426859044,0.15870574101321527,6.4934968819607715,2.99719233006835,2325,1037,992,250387.78,131988.5,118399.28,11.851895161290322,0.5271363482674754
2025-07-06,TikTok,1743805,25383,13325.52,36171.13,0.014556100022651616,0.5249781349722256,7.641634242360815,2.7144254032863255,2325,1037,992,250387.78,131988.5,118399.28,13.432983870967742,0.5271363482674754
2025-07-07,Facebook,2211358,29149,20295.329999999998,52892.97,0.01318149300113324,0.6962616213249168,9.177767688452072,2.606164570864332,3157,1067,1055,281358.54,144783.74,136574.8,19.23727962085308,0.5145880412942149
2025-07-07,Google,3227721,130245,19340.93,58713.69,0.040352000684074,0.14849652577834083,5.992131909790221,3.0357221705471247,3157,1067,1055,281358.54,144783.74,136574.8,18.33263507109005,0.5145880412942149
2025-07-07,TikTok,1405878,20475,13018.58,37073.29,0.01456385262448093,0.635828083028083,9.260106495727225,2.8477214872897045,3157,1067,1055,281358.54,144783.74,136574.8,12.33988625592417,0.5145880412942149
2025-07-08,Facebook,1823033,23795,17916.45,47185.84,0.01305242417443897,0.7529501996217693,9.827825387691831,2.633660127982943,4059,1859,1828,309158.9,162124.63,147034.27,9.801121444201314,0.5244055079766424
2025-07-08,Google,2244837,86921,14617.710000000001,43017.63,0.03872040598047876,0.1681723634104532,6.511702185949359,2.942843304457401,4059,1859,1828,309158.9,162124.63,147034.27,7.996559080962801,0.5244055079766424
2025-07-08,TikTok,1682569,25345,15477.46,44921.51,0.015063275265382876,0.6106711382915763,9.198707452710705,2.9023825614797265,4059,1859,1828,309158.9,162124.63,147034.27,8.466881838074398,0.5244055079766424
2025-07-09,Facebook,2300391,31138,23495.88,61887.28,0.013535959756406628,0.7545725480120753,10.213863643180659,2.633963060757886,3405,1603,1558,309767.38,166259.78,143507.6,15.080795892169448,0.5367246221987608
2025-07-09,Google,2715398,114691,19028.53,57852.39,0.042237270558496395,0.16591127464229974,7.007639395771816,3.0402973850318444,3405,1603,1558,309767.38,166259.78,143507.6,12.213433889602053,0.5367246221987608
2025-07-09,TikTok,1563164,23457,12996.57,37352.54,0.015006103006466372,0.5540593426269343,8.314271567154822,2.8740306096146906,3405,1603,1558,309767.38,166259.78,143507.6,8.341829268292683,0.5367246221987608
2025-07-10,Facebook,2333249,31123,22159.26,60253.23,0.01333891067777164,0.7119898467371397,9.497168969107026,2.719099374257083,3201,1142,1059,308905.09,154759.0,154146.09,20.92470254957507,0.5009920684699627
2025-07-10,Google,1956084,81186,12575.11,40044.33,0.04150435257381585,0.15489259231887273,6.428716762674814,3.184411905740785,3201,1142,1059,308905.09,154759.0,154146.09,11.874513692162418,0.5009920684699627
2025-07-10,TikTok,1431939,20830,11448.98,32976.84,0.01454670904277347,0.5496389822371579,7.995438353170071,2.880329950790376,3201,1142,1059,308905.09,154759.0,154146.09,10.811123701605288,0.5009920684699627
2025-07-11,Facebook,1950544,27358,21882.49,56744.92,0.01402583074260309,0.7998570801959208,11.21866002510069,2.5931655858177014,2721,1117,1096,287198.02,172144.23,115053.79,19.965775547445258,0.5993921197646139
2025-07-11,Google,2129435,86964,12820.15,40492.45,0.040839001894868825,0.14741904696196126,6.0204467382192925,3.1585004855637413,2721,1117,1096,287198.02,172144.23,115053.79,11.69721715328467,0.5993921197646139
2025-07-11,TikTok,1388343,20651,11460.52,31256.16,0.01487456629953837,0.5549619873129631,8.25481887401024,2.727289861193035,2721,1117,1096,287198.02,172144.23,115053.79,10.456678832116788,0.5993921197646139
2025-07-12,Facebook,2009518,26083,19339.989999999998,50197.09,0.012979729467464337,0.7414787409423762,9.624193463308115,2.5955075467981112,2422,807,796,244765.7,125622.42,119143.28,24.29646984924623,0.5132353920504384
2025-07-12,Google,1873949,79761,11643.8,33516.03,0.04256305801278477,0.14598362608292273,6.2135095458841185,2.8784443223002802,2422,807,796,244765.7,125622.42,119143.28,14.62788944723618,0.5132353920504384
2025-07-12,TikTok,1640271,24925,14384.43,36143.34,0.015195659741591481,0.5771085255767302,8.769544788635537,2.512670992176958,2422,807,796,244765.7,125622.42,119143.28,18.070891959798995,0.5132353920504384
2025-07-13,Facebook,2034295,27200,19532.52,50491.08,0.013370725484750245,0.7181073529411764,9.601616284757126,2.584975210571908,2375,963,934,253761.23,131128.09,122633.14,20.912762312633834,0.5167380769710171
2025-07-13,Google,1874869,80222,12412.5,38499.84,0.04278805612552131,0.15472688289995262,6.620462549650136,3.101699093655589,2375,963,934,253761.23,131128.09,122633.14,13.289614561027838,0.5167380769710171
2025-07-13,TikTok,1530705,22595,12727.27,35748.99,0.014761172139635004,0.563278158884709,8.314645865793867,2.808849816182103,2375,963,934,253761.23,131128.09,122633.14,13.626627408993576,0.5167380769710171
2025-07-14,Facebook,1545635,20327,17015.66,45570.75,0.013151229106483742,0.8370964726718158,11.008847496336458,2.678165290091598,2387,852,868,258456.91,137153.92,121302.99,19.603294930875578,0.5306645506208366
2025-07-14,Google,2050862,92397,16004.14,48624.380000000005,0.045052763179580096,0.17321060207582498,7.803616235514627,3.0382376060194427,2387,852,868,258456.91,137153.92,121302.99,18.43794930875576,0.5306645506208366
2025-07-14,TikTok,1671695,26045,13786.76,40391.25,0.015579995154618515,0.5293438279900173,8.247174275211687,2.929713000008704,2387,852,868,258456.91,137153.92,121302.99,15.88336405529954,0.5306645506208366
2025-07-15,Facebook,1724724,24106,18405.94,47891.92,0.013976729030268031,0.7635418567991371,10.671817635749255,2.601981751543252,2597,1428,1354,222248.63,110293.62,111955.01,13.593751846381092,0.4962623166675988
2025-07-15,Google,1898287,82350,13287.130000000001,38033.76,0.043381216854985576,0.16134948391013967,6.9995369509457745,2.862451108704438,2597,1428,1354,222248.63,110293.62,111955.01,9.81324224519941,0.4962623166675988
2025-07-15,TikTok,1164489,17217,10333.560000000001,28116.6,0.014785025878303703,0.6001951559505141,8.873900912760877,2.7209016060292868,2597,1428,1354,222248.63,110293.62,111955.01,7.631875923190547,0.4962623166675988
2025-07-16,Facebook,1745777,23081,20115.21,53110.75,0.013221047132594827,0.8715051340929769,11.522210454141621,2.6403278911828414,3996,1865,1772,318631.49,168834.07,149797.42,11.351698645598194,0.529872518249844
2025-07-16,Google,1931654,83173,13415.82,42842.17,0.04305791824001607,0.16130018154930084,6.945250029249545,3.1934067392078904,3996,1865,1772,318631.49,168834.07,149797.42,7.571004514672686,0.529872518249844
2025-07-16,TikTok,1485926,22491,12283.32,35847.28,0.015136016194615345,0.5461437908496732,8.26644126288927,2.9183706033873578,3996,1865,1772,318631.49,168834.07,149797.42,6.931896162528217,0.529872518249844
2025-07-17,Facebook,1678803,23191,14131.09,37636.21,0.013814009148184748,0.6093350868871545,8.4173604645691,2.6633621327158767,2645,892,871,210274.48,122505.97,87768.51,16.22398392652124,0.5826002756016803
2025-07-17,Google,2187586,91090,11586.85,36572.13,0.041639505829713666,0.12720221758700187,5.296637480766472,3.1563479289021603,2645,892,871,210274.48,122505.97,87768.51,13.30292766934558,0.5826002756016803
2025-07-17,TikTok,1554938,22394,12016.52,35596.16,0.014401860395719958,0.5365955166562473,7.727973719852495,2.962268610213273,2645,892,871,210274.48,122505.97,87768.51,13.796234213547647,0.5826002756016803
2025-07-18,Facebook,1534570,21712,15989.55,43816.67,0.014148588855510012,0.736438375092115,10.4195637865982,2.740331654111592,2451,1336,1345,234358.56,122684.32,111674.24,11.88814126394052,0.5234898183364841
2025-07-18,Google,1682464,67484,11306.27,32844.75,0.04011021929741142,0.1675400094837295,6.720066521482778,2.9050031531176947,2451,1336,1345,234358.56,122684.32,111674.24,8.406148698884758,0.5234898183364841
2025-07-18,TikTok,1436007,21623,11981.77,33760.6,0.015057726041725424,0.5541215372520002,8.343810301760367,2.8176638343082865,2451,1336,1345,234358.56,122684.32,111674.24,8.908379182156134,0.5234898183364841
2025-07-19,Facebook,1808064,24340,14972.630000000001,38593.86,0.013461912852642385,0.615145028759244,8.281028768893137,2.5776273106328014,2282,772,786,208348.08,116790.05,91558.03,19.049147582697202,0.5605525618474623
2025-07-19,Google,1462529,63137,10143.73,31839.61,0.04316974227519591,0.1606622107480558,6.93574623135678,3.1388463612497572,2282,772,786,208348.08,116790.05,91558.03,12.905508905852416,0.5605525618474623
2025-07-19,TikTok,1442343,20522,9296.41,25918.33,0.014228238359391628,0.45299727122112854,6.445353151088194,2.787993429721796,2282,772,786,208348.08,116790.05,91558.03,11.827493638676845,0.5605525618474623
2025-07-20,Facebook,1590908,21815,12240.75,32723.329999999998,0.013712295117002365,0.5611162044464818,7.694190990302394,2.6733108673896613,3558,1611,1643,269928.31,160649.81,109278.5,7.4502434570906875,0.5951573215866094
2025-07-20,Google,1954807,83660,13674.39,44067.72,0.04279706385336251,0.1634519483624193,6.99526347102297,3.2226461290046577,3558,1611,1643,269928.31,160649.81,109278.5,8.32281801582471,0.5951573215866094
2025-07-20,TikTok,1179992,16920,10689.41,31478.86,0.014339080264950949,0.6317618203309693,9.058883450057289,2.9448641225287457,3558,1611,1643,269928.31,160649.81,109278.5,6.506031649421789,0.5951573215866094
2025-07-21,Facebook,1749181,24563,18395.13,48575.81,0.014042571923660273,0.7488959003379067,10.51642454382937,2.6406885952966896,2838,1160,1106,267155.65,148102.94,119052.71,16.632124773960218,0.554369484605697
2025-07-21,Google,1955419,84433,11727.03,34633.7,0.04317898107771276,0.13889154714388924,5.997195485980242,2.953322367214887,2838,1160,1106,267155.65,148102.94,119052.71,10.603101265822785,0.554369484605697
2025-07-21,TikTok,1513163,22708,13100.2,36183.91,0.015006975454726292,0.5768980095120663,8.657494268628033,2.762088365063129,2838,1160,1106,267155.65,148102.94,119052.71,11.844665461121158,0.554369484605697
2025-07-22,Facebook,1870222,24855,16798.09,44164.64,0.01328986612284531,0.6758434922550794,8.981869532066247,2.6291465279683583,3003,1322,1276,214550.99,116024.2,98526.79,13.164647335423197,0.5407768102118755
2025-07-22,Google,1628947,67408,12243.45,35870.01,0.04138133407655375,0.18163200213624497,7.516174559393278,2.9297305906423436,3003,1322,1276,214550.99,116024.2,98526.79,9.5951802507837,0.5407768102118755
2025-07-22,TikTok,1100616,16262,8777.25,25759.25,0.0147753621608263,0.5397398843930635,7.974852264550034,2.9347745592298273,3003,1322,1276,214550.99,116024.2,98526.79,6.878722570532916,0.5407768102118755
2025-07-23,Facebook,1908589,25923,20631.82,51129.87,0.01358228513315334,0.795888593141226,10.8099858062684,2.4782045403653195,3858,1748,1741,284255.03,150056.99,134198.04,11.850557151062608,0.5278956365345583
2025-07-23,Google,1864082,76186,14130.61,45597.93,0.040870519644522076,0.18547515291523378,7.580465880792798,3.2268904173280557,3858,1748,1741,284255.03,150056.99,134198.04,8.116375646180357,0.5278956365345583
2025-07-23,TikTok,1701017,26030,14197.849999999999,39337.83,0.01530261014440185,0.5454417979254705,8.346683190115089,2.7706892240726595,3858,1748,1741,284255.03,150056.99,134198.04,8.154997128087306,0.5278956365345583
2025-07-24,Facebook,1508352,20410,14050.72,36426.229999999996,0.013531324253224711,0.6884233219010288,9.315279192124914,2.592481381737021,2103,696,709,214993.51,113319.63,101673.88,19.817658674188998,0.5270839570924722
2025-07-24,Google,1744942,75651,10346.03,31629.6,0.043354449603482524,0.13675998995386712,5.929154092227708,3.0571726546317763,2103,696,709,214993.51,113319.63,101673.88,14.592425952045135,0.5270839570924722
2025-07-24,TikTok,1226688,18741,9472.53,25924.73,0.015277723430896855,0.5054442132223468,7.7220368993582715,2.73683271523025,2103,696,709,214993.51,113319.63,101673.88,13.360409026798308,0.5270839570924722
2025-07-25,Facebook,1661436,22804,17687.19,47385.08,0.013725476033985058,0.7756178740571829,10.645724541902306,2.67906207826116,2797,1123,1076,291251.97,174849.58,116402.39,16.437908921933083,0.6003378449251348
2025-07-25,Google,1484740,59116,9043.93,26500.05,0.03981572531217587,0.15298616279856553,6.091255034551504,2.930147623875903,2797,1123,1076,291251.97,174849.58,116402.39,8.405139405204462,0.6003378449251348
2025-07-25,TikTok,1597281,24964,14641.779999999999,43744.5,0.015629059633214194,0.586515782727127,9.166690144063567,2.9876490426710416,2797,1123,1076,291251.97,174849.58,116402.39,13.60760223048327,0.6003378449251348
2025-07-26,Facebook,1542052,20804,16849.49,43196.41,0.013491114437126634,0.8099158815612383,10.926667842588968,2.56366275774519,2812,946,945,280697.62,148965.29,131732.33,17.83014814814815,0.5306966621234623
2025-07-26,Google,2162961,88703,13818.11,43613.04,0.04100998584810359,0.155779511403222,6.388515558070627,3.1562232461602924,2812,946,945,280697.62,148965.29,131732.33,14.622338624338624,0.5306966621234623
2025-07-26,TikTok,1555648,23187,11800.78,33912.36,0.014905042786028716,0.5089394919566999,7.58576490311433,2.873738854550292,2812,946,945,280697.62,148965.29,131732.33,12.487597883597884,0.5306966621234623
2025-07-27,Facebook,1566093,21829,15119.810000000001,38783.64,0.01393850812180375,0.6926478537725045,9.65447773535799,2.5650877888015784,2377,815,799,224499.08,117565.4,106933.68,18.923416770963705,0.5236787607325607
2025-07-27,Google,2204166,92606,14803.539999999999,44591.380000000005,0.04201407697968302,0.15985508498369436,6.716163846098705,3.0122105928717056,2377,815,799,224499.08,117565.4,106933.68,18.52758448060075,0.5236787607325607
2025-07-27,TikTok,1566799,22858,14056.78,39454.67,0.014588980462714106,0.6149610639601015,8.9716549474438,2.806807106606207,2377,815,799,224499.08,117565.4,106933.68,17.5929662077597,0.5236787607325607
2025-07-28,Facebook,1516926,21005,14419.25,39901.76,0.013847082850448868,0.6864675077362533,9.50557245376505,2.7672562719975033,2561,1095,1045,204053.06,108272.37,95780.69,13.798325358851674,0.5306089014298536
2025-07-28,Google,1926328,80970,10334.529999999999,33888.26,0.04203334011653259,0.12763406199827096,5.364885938427931,3.27912928793085,2561,1095,1045,204053.06,108272.37,95780.69,9.889502392344497,0.5306089014298536
2025-07-28,TikTok,1507242,23090,12876.519999999999,37973.020000000004,0.015319371408174666,0.5576665223040277,8.543100577080521,2.949012621422559,2561,1095,1045,204053.06,108272.37,95780.69,12.32202870813397,0.5306089014298536
2025-07-29,Facebook,1657603,22358,17704.5,45813.869999999995,0.013488151264205,0.7918642096788622,10.680784240858637,2.5876963483860034,3260,1035,993,254314.45,147428.24,106886.21,17.82930513595166,0.5797084672145054
2025-07-29,Google,2552896,100877,13776.22,41454.03,0.03951473150492617,0.13656452907996866,5.396310699691644,3.0091004644234776,3260,1035,993,254314.45,147428.24,106886.21,13.873333333333333,0.5797084672145054
2025-07-29,TikTok,1362162,20428,12767.76,36289.81,0.014996747817073153,0.6250127276287448,9.373158258709317,2.842300450509721,3260,1035,993,254314.45,147428.24,106886.21,12.857764350453172,0.5797084672145054
2025-07-30,Facebook,1903918,27813,20031.65,53555.43,0.014608297206077153,0.7202261532376947,10.52127770208591,2.673540621965739,4266,1440,1451,343570.79,201524.77,142046.02,13.80541006202619,0.5865596723167299
2025-07-30,Google,2787427,103503,16233.23,46623.700000000004,0.03713209350415275,0.15683825589596437,5.823732782957186,2.8721147916958,4266,1440,1451,343570.79,201524.77,142046.02,11.187615437629221,0.5865596723167299
2025-07-30,TikTok,1598117,24046,14315.619999999999,40563.28,0.015046457800023403,0.5953430924062214,8.957804716425644,2.8334979553802073,4266,1440,1451,343570.79,201524.77,142046.02,9.8660372157133,0.5865596723167299
2025-07-31,Facebook,1642780,22175,16018.810000000001,42095.08,0.013498459927683561,0.7223815107102594,9.751037874821948,2.627853130163851,3160,1347,1291,238995.46,141694.68,97300.78,12.408063516653758,0.5928760320384329
2025-07-31,Google,1957089,83750,12695.06,39192.92,0.04279314839539745,0.15158280597014925,6.486705510071335,3.087257563178118,3160,1347,1291,238995.46,141694.68,97300.78,9.833508907823392,0.5928760320384329
2025-07-31,TikTok,1713351,25082,14668.65,41876.0,0.014639148662474882,0.5848277649310262,8.561380592768206,2.854795771935386,3160,1347,1291,238995.46,141694.68,97300.78,11.362238574748257,0.5928760320384329
2025-08-01,Facebook,1920352,26285,17844.63,46127.950000000004,0.01368759477429138,0.6788902415826518,9.292374523004115,2.5849765447644475,2938,1401,1301,239297.93,120148.75,119149.18,13.71608762490392,0.5020885471094547
2025-08-01,Google,2514215,106730,15003.439999999999,49191.119999999995,0.04245062574203081,0.1405737843155626,5.96744510712091,3.27865609486891,2938,1401,1301,239297.93,120148.75,119149.18,11.532236740968484,0.5020885471094547
2025-08-01,TikTok,1393400,20532,11350.15,31410.32,0.014735180134921774,0.5528029417494642,8.145650925793024,2.767392501420686,2938,1401,1301,239297.93,120148.75,119149.18,8.724173712528824,0.5020885471094547
2025-08-02,Facebook,2083450,28332,19858.08,54411.88,0.013598598478485205,0.7009063955950869,9.531344644699898,2.740037304714252,3018,1570,1543,258875.51,148809.85,110065.66,12.869786130913806,0.5748317019249909
2025-08-02,Google,1848330,73331,13443.39,38593.28,0.03967419237906651,0.1833247876068784,7.273262891366802,2.8707997015633704,3018,1570,1543,258875.51,148809.85,110065.66,8.71250162022035,0.5748317019249909
2025-08-02,TikTok,1564400,22905,14088.18,39504.57,0.014641396062388136,0.6150700720366732,9.005484530810534,2.8040932185704612,3018,1570,1543,258875.51,148809.85,110065.66,9.130382372002593,0.5748317019249909
2025-08-03,Facebook,2087448,28556,19562.3,53383.49,0.013679861725896884,0.6850504272307045,9.371395119782624,2.7288963976628513,3702,1620,1554,340964.16,199409.58,141554.58,12.588352638352639,0.5848402952380685
2025-08-03,Google,2381422,99802,16892.510000000002,49576.8,0.041908573952873535,0.16926023526582637,7.093455086918657,2.934839168365151,3702,1620,1554,340964.16,199409.58,141554.58,10.870341055341056,0.5848402952380685
2025-08-03,TikTok,1700182,26315,12758.56,35232.4,0.015477754734493131,0.4848398251947558,7.5042318998789534,2.7614715140266615,3702,1620,1554,340964.16,199409.58,141554.58,8.21014157014157,0.5848402952380685
2025-08-04,Facebook,1999573,26329,21895.510000000002,57630.16,0.013167311220945672,0.831611910820768,10.95009284482237,2.6320537863698994,2677,950,898,247384.79,144893.62,102491.17,24.382527839643654,0.585701408724441
2025-08-04,Google,2004196,82957,12878.33,38206.73,0.04139166029669753,0.1552410284846366,6.425683915146024,2.966745688299648,2677,950,898,247384.79,144893.62,102491.17,14.341124721603563,0.585701408724441
2025-08-04,TikTok,1461145,22042,12405.01,35311.58,0.015085429577488887,0.5627896742582343,8.489923997960505,2.846557963274516,2677,950,898,247384.79,144893.62,102491.17,13.814042316258352,0.585701408724441
2025-08-05,Facebook,2120173,28275,19942.129999999997,51199.83,0.01333617586866732,0.7052919540229884,9.4058975376066,2.567420330726959,2524,1232,1145,255349.35,151364.66,103984.69,17.416707423580785,0.5927748004841211
2025-08-05,Google,2175546,88132,12555.55,38635.35,0.0405102902903455,0.14246301003040893,5.771217891968269,3.0771531314836866,2524,1232,1145,255349.35,151364.66,103984.69,10.965545851528384,0.5927748004841211
2025-08-05,TikTok,1770454,26344,14788.460000000001,41997.840000000004,0.01487979919274943,0.5613597023990283,8.352919646599121,2.8399062512256177,2524,1232,1145,255349.35,151364.66,103984.69,12.91568558951965,0.5927748004841211
2025-08-06,Facebook,1585076,21282,16557.07,44660.35,0.013426485543910828,0.7779846818907997,10.445600084790886,2.697358288634402,3054,1333,1240,286964.59,156208.01,130756.58,13.352475806451613,0.5443459417763007
2025-08-06,Google,2356034,102010,15327.16,47043.159999999996,0.04329733781430998,0.15025154396627782,6.505491856229579,3.069267887853979,3054,1333,1240,286964.59,156208.01,130756.58,12.360612903225807,0.5443459417763007
2025-08-06,TikTok,1565804,23302,11159.48,30280.55,0.014881811516639375,0.4789065316281864,7.126996737778163,2.713437364465011,3054,1333,1240,286964.59,156208.01,130756.58,8.99958064516129,0.5443459417763007
2025-08-07,Facebook,1979371,26965,19098.25,49565.83,0.013623014583925903,0.7082607083256073,9.648645958741438,2.595307423455029,3816,1271,1250,290615.11,166892.32,123722.79,15.2786,0.5742726866472979
2025-08-07,Google,2561678,108848,15094.17,45719.02,0.042490898543845086,0.13867200132294577,5.892297939085241,3.028919112478526,3816,1271,1250,290615.11,166892.32,123722.79,12.075336,0.5742726866472979
2025-08-07,TikTok,1539238,23715,11821.02,35591.159999999996,0.015406974100171644,0.49846173308032893,7.679787011495298,3.010836628311262,3816,1271,1250,290615.11,166892.32,123722.79,9.456816,0.5742726866472979
2025-08-08,Facebook,1961928,26731,17118.41,44427.4,0.013624862889973536,0.6403954210467248,8.725299807128497,2.5952994466191663,3322,1342,1305,300068.84,182338.19,117730.65,13.117555555555555,0.6076545302071351
2025-08-08,Google,2848294,117837,19077.16,57651.71,0.04137108037302329,0.16189448135984452,6.697749600287049,3.0220279119114166,3322,1342,1305,300068.84,182338.19,117730.65,14.618513409961686,0.6076545302071351
2025-08-08,TikTok,1389753,21920,10985.71,32464.43,0.0157725869273173,0.5011729014598539,7.904793153891375,2.95515082775715,3322,1342,1305,300068.84,182338.19,117730.65,8.418168582375479,0.6076545302071351
2025-08-09,Facebook,1958863,25435,18108.440000000002,45671.56,0.012984573193735345,0.711949675643798,9.244362673653033,2.522114549900488,3296,1789,1796,299669.71,178918.65,120751.06,10.082650334075725,0.5970528352698709
2025-08-09,Google,2644718,114677,14241.63,44477.4,0.043360766629939373,0.12418907017100203,5.3849332896739845,3.123055436772336,3296,1789,1796,299669.71,178918.65,120751.06,7.929638084632516,0.5970528352698709
2025-08-09,TikTok,1881746,29118,16057.75,47404.740000000005,0.015473926874296532,0.5514715983240607,8.533431185717944,2.9521408665597613,3296,1789,1796,299669.71,178918.65,120751.06,8.940840757238307,0.5970528352698709
2025-08-10,Facebook,2145238,29113,18290.04,49652.270000000004,0.013570988393828564,0.62824305293168,8.525879179839254,2.7147163155466036,3153,1588,1507,306997.73,169616.47,137381.26,12.13672196416722,0.5525007302171258
2025-08-10,Google,2646302,104264,16759.25,49299.99,0.03939988708771713,0.16073860584669686,6.333082920996923,2.9416584871041365,3153,1588,1507,306997.73,169616.47,137381.26,11.120935633709356,0.5525007302171258
2025-08-10,TikTok,1513379,22490,12221.6,35469.12,0.014860785037984537,0.5434237438861717,8.07570344242916,2.9021666557570205,3153,1588,1507,306997.73,169616.47,137381.26,8.109887193098873,0.5525007302171258
2025-08-11,Facebook,1980138,26575,18918.21,50302.98,0.01342078178389587,0.7118799623706491,9.553985631304485,2.6589714354582177,2309,1072,1019,252722.59,153870.3,98852.29,18.56546614327772,0.6088505978037024
2025-08-11,Google,2243747,92924,14901.02,46655.56,0.04141465147362871,0.1603570659894107,6.641131999285125,3.1310312985285567,2309,1072,1019,252722.59,153870.3,98852.29,14.623179587831208,0.6088505978037024
2025-08-11,TikTok,1604394,23016,14531.24,38158.07,0.014345603386699277,0.6313538408063956,9.057151796877823,2.625933506018757,2309,1072,1019,252722.59,153870.3,98852.29,14.260294406280668,0.6088505978037024
2025-08-12,Facebook,1688562,23134,16763.48,41902.26,0.013700414909254147,0.7246252269387049,9.927666262772703,2.499615831557648,2954,1318,1313,285009.86,143614.18,141395.68,12.767311500380806,0.5038919706146306
